favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
3569,Twitter for Android,"After a great evening and packed auditorium in Iowa, I am now in Colorado looking forward to what I am sure will be a very unfair debate!",,False,Wed Oct 28 14:53:25 +0000 2015,1392,659382468332511232
2053,Twitter for Android,The just released Public Policy Polling (PPP - national result) is the best yet. MAKE AMERICA GREAT AGAIN!,,False,Tue Sep 01 09:39:38 +0000 2015,1491,638647394020757504
953,Twitter for Android,"""@DanielleBoussel: ""I fully believe in apologies but you have to be wrong""-@realDonaldTrump""",,False,Sat Sep 12 11:12:32 +0000 2015,410,642657037294432257
2704,Twitter for iPhone,"#TheRemembranceProject
https://t.co/zMW0mkkFEg https://t.co/XHIweo9LWG",,False,Tue Dec 15 18:34:04 +0000 2015,1175,676832614683054081
218,Twitter Web Client,Entrepreneurs: Gain and use information to your advantage--see every day as an opportunity to learn.,,False,Tue Mar 31 19:30:03 +0000 2015,161,582988243936792576
60944,Twitter for iPhone,Republicans must stick together! https://t.co/APrvcjpqOp,,False,Fri May 10 03:58:03 +0000 2019,15252,1126697884953370625
1303,Twitter for Android,"""@jimmy_jkmorgan:  @JoeyL3rd @foxandfriends @EricTrump Totally agree! Great Father with a great family - winning combination at life.""Thanks",,False,Fri Oct 16 11:58:13 +0000 2015,549,654989722805227520
21,Twitter for Android,"""@RDVarley: @realDonaldTrump @BretBaier congratulations. You area true patriot!""",,False,Wed Apr 22 20:40:07 +0000 2015,10,590978408424808449
4861,Twitter for iPhone,"Now an additional 600-700 jobs in America (2,000) being eliminated for move to Mexico- via Hartford Courant. https://t.co/bOIYQLqGRG",,False,Sat Feb 13 15:16:43 +0000 2016,2942,698526221525610496
6107,Twitter for Android,"""@GovBrewer: I'll be a guest today on Making Money with @cvpayne on @ Fox Business 6 PM ET / 3 PM PT Discussing @realDonaldTrump. Tune in!""",,False,Tue Jun 28 19:20:15 +0000 2016,1669,747872257872125952
33,Twitter for Android,"""@greta: @realDonaldTrump @hillarysusans I can hardly wait to do the interview when the Old Post Office is finished in all her glamour""",,False,Sat Apr 04 21:50:14 +0000 2015,17,584473075632238592
29662,Twitter for Android,President Obama thinks the nation is not as divided as people think. He is living in a world of the make believe!,,False,Sun Jul 10 18:27:58 +0000 2016,9900,752207752852832256
79605,Twitter for iPhone,"....are GREAT, but the politicians are incompetent or corrupt. Puerto Rico got far more money than Texas &amp; Florida… https://t.co/oBbjFdtdAG",,False,Tue Apr 02 03:11:44 +0000 2019,18816,1112915488424816640
92,Twitter Web Client,A huge honor for @TrumpToronto for being named #1 Luxury Hotel in Canada by @TripAdvisor's #TravelersChoice Awards http://t.co/hR6kBhUwBS,,False,Mon Jan 26 17:18:31 +0000 2015,39,559762317723041793
2981,Twitter for iPhone,UL has lost all credibility under Joe McQuaid w circulation dropping to record lows. They aren't worthy of representing the great people NH.,,False,Sun Jan 10 21:06:48 +0000 2016,862,686293133961871360
25190,Twitter for Android,Crooked Hillary called it totally wrong on BREXIT - she went with Obama - and now she is saying we need her to lead. She would be a disaster,,False,Fri Jun 24 21:23:40 +0000 2016,8748,746453765935366144
943,Twitter for Android,"If the morons who killed all of those people at Charlie Hebdo would have just waited, the magazine would have folded - no money, no success!",,False,Wed Jan 14 14:13:15 +0000 2015,2005,555367040907612160
85961,Twitter for iPhone,"....Likewise, do not want the Kurds to provoke Turkey. Russia, Iran and Syria have been the biggest beneficiaries o… https://t.co/wADyQZ15eg",,False,Sun Jan 13 23:02:56 +0000 2019,18523,1084586625672376322
83635,Twitter for iPhone,"Melania and I send our greetings to those celebrating the Lunar New Year. Today, people across the United States an… https://t.co/YVDWyIJVir",,False,Tue Feb 05 17:08:34 +0000 2019,14440,1092832363913072644
2983,Twitter for iPhone,#MakeAmericaGreatAgain #Trump2016 https://t.co/f9ujgy3NSk,,False,Wed Nov 04 06:26:38 +0000 2015,1386,661791645088808960
1608,Twitter for Android,"""@EndlessMike03: @realDonaldTrump @oreillyfactor OMG awesome! What time zone!?""",,False,Wed Dec 16 15:26:19 +0000 2015,594,677147753303052288
59887,Twitter for iPhone,"My thoughts, prayers and condolences are with the families, friends and colleagues of the two @GCSOFlorida deputies… https://t.co/tgjwJuZNiO",,False,Thu Apr 19 22:30:25 +0000 2018,12490,987096105841315841
27,Twitter for Android,"""@YankeeRunnerLV:Please Please Please give STRONG AND SERIOUS consideration running in 2016 and saving this country. U have my vote #Trump16",,False,Thu Jan 08 06:59:54 +0000 2015,13,553083658513690624
86330,Twitter for iPhone,"Fake News story of secret dinner with Putin is ""sick."" All G 20 leaders, and spouses, were invited by the Chancellor of Germany. Press knew!",,False,Wed Jul 19 00:53:12 +0000 2017,22647,887475373981696000
7999,Twitter Web Client,#BigLeagueTruth https://t.co/jhDLwFez3v,,False,Thu Oct 20 01:44:31 +0000 2016,3479,788918790624948224
26003,Twitter for iPhone,This is no surprise. Constant phony reporting from failing @CNN turns everyone off. The American people get it! https://t.co/a1A6XMfYx1,,False,Thu Aug 11 14:15:40 +0000 2016,9321,763740672012738561
914,Twitter Web Client,Looking forward to speaking at the @ARGOP Reagan-Rockefeller Dinner tonight! Record crowd. We are no longer silent! #MAKEAMERICAGREATAGAIN!,,False,Fri Jul 17 17:31:19 +0000 2015,365,622096255083261952
91059,Twitter for iPhone,"....the Border, or large sections of the Border, next week. This would be so easy for Mexico to do, but they just t… https://t.co/cLu5v3dG3u",,False,Fri Mar 29 15:43:46 +0000 2019,20884,1111655194658508800
1019,Twitter for Android,"""@truthinvest: @ChrisChristie @HillaryClinton good job for Christie last night.Maybe he will face her 8 yrs from now after @realDonaldTrump""",,False,Thu Oct 29 13:00:08 +0000 2015,367,659716346159042560
99943,Twitter for iPhone,"What kind of a lawyer would tape a client? So sad! Is this a first, never heard of it before? Why was the tape so a… https://t.co/ypyRQGeh2N",,False,Wed Jul 25 12:34:58 +0000 2018,20778,1022097879253635072
19208,Twitter for iPhone,#ObamacareFail https://t.co/Mb0YW1rg6g,,False,Tue Oct 25 15:20:18 +0000 2016,10773,790936027871477764
37,Twitter for Android,"""@stevewest222: @greta @RepDeSantis  DonaldTrump Kerry is such a great negotiator he doesn't even know when he has a deal! Better call Trump",,False,Thu Apr 09 23:53:16 +0000 2015,34,586315977371037696
100657,Twitter for iPhone,The Corrupt News Media is totally out of control - they have given up and don’t even care anymore. Mainstream Media… https://t.co/9wk4kXuVkK,,False,Sat Jun 15 19:04:33 +0000 2019,24601,1139971974854258688
9169,Twitter for iPhone,Little Marco Rubio is just another Washington D.C. politician that is all talk and no action. #RobotRubio https://t.co/HJWJeoZn4o,,False,Sun Feb 28 18:45:35 +0000 2016,3864,704014599708876800
74769,Twitter Media Studio,"""Biggest scandal of our time - the coup that failed!"" @MariaBartiromo https://t.co/7JuifNK79T",,False,Thu Apr 11 15:35:36 +0000 2019,23668,1116364182063132672
56268,Twitter for iPhone,....The Southern Border is becoming very strong despite the obstruction by Democrats not agreeing to do anything on Loopholes or Asylum!,realDonaldTrump,False,Thu Sep 12 00:23:15 +0000 2019,11286,1171942312919875584
169029,Twitter for iPhone,"So now Crooked Hillary is at it again! She is calling Congresswoman Tulsi Gabbard “a Russian favorite,” and Jill St… https://t.co/qBeaGRueWS",,False,Sun Oct 20 02:41:53 +0000 2019,37190,1185747939257397248
16135,Twitter for iPhone,"I am returning to the Pensacola Bay Center in Florida- Friday, 9/9/16 at 7pm. Join me! https://t.co/L8Ui56dcrJ https://t.co/wAePlfS0JL",,False,Sat Sep 03 20:15:15 +0000 2016,5471,772166085974130697
170423,Twitter for iPhone,"As I learn more and more each day, I am coming to the conclusion that what is taking place is not an impeachment, i… https://t.co/8tLcBuk5RO",,False,Tue Oct 01 23:41:33 +0000 2019,47631,1179179573541511176
60396,Twitter for iPhone,On our way to Florida and Georgia!,,False,Mon Oct 15 13:48:13 +0000 2018,8450,1051832118165139458
56,Twitter for Android,"""@VeryOddDog: @realDonaldTrump TRUMP TRUMP - YOU ARE THE ONLY ONE AMERICA NEEDS RIGHT NOW THE ONLY ONE WHO CAN SAVE AMERCIA GOD BLESS U SIR""",,False,Sun Jun 14 08:20:32 +0000 2015,31,609998845947289601
43490,Twitter for iPhone,To everyone on the Gulf Coast: As you make preparations to protect your homes &amp; loved ones from flooding &amp; the comi… https://t.co/hRiPKqFUVy,,False,Thu Jul 11 23:57:02 +0000 2019,9489,1149467665209028610
67857,Twitter for iPhone,https://t.co/RUFlgMxOUq,,False,Fri Jan 25 19:39:28 +0000 2019,16941,1088884073370652672
27731,Twitter for Android,"With Hillary and Obama, the terrorist attacks will only get worse. Politically correct fools, won't even call it what it is - RADICAL ISLAM!",,False,Mon Jul 04 15:34:15 +0000 2016,10211,749989709275885568
67786,Twitter for Android,"I have chosen one of the truly great business leaders of the world, Rex Tillerson, Chairman and CEO of ExxonMobil, to be Secretary of State.",,False,Tue Dec 13 11:43:38 +0000 2016,20137,808638507161882624
84231,Twitter Ads,"Time to start building in our country, with American workers &amp; with American iron, aluminum &amp; steel. It is time to… https://t.co/rGZCRyeCMZ",,False,Sat Jun 10 01:38:15 +0000 2017,18752,873353586025132038
26,Twitter for Android,"""@SAlmashaifari: Donald Trump All American Billionaire FULL https://t.co/H2TdHceCQT via @YouTube""  Wow, so nice - thank you!",,False,Thu Apr 30 12:06:25 +0000 2015,14,593748234721488896
103230,Twitter for iPhone,"Last time I went to Davos, the Fake News said I should not go there. This year, because of the Shutdown, I decided… https://t.co/joW2Mi4wbJ",,False,Tue Jan 22 15:00:04 +0000 2019,23505,1087726599225688064
70299,Twitter for iPhone,"Curt Schilling, a great pitcher and patriot, is considering a run for Congress in Arizona. Terrific!  @foxandfriends",,False,Tue Aug 13 12:16:45 +0000 2019,14877,1161250232316899328
14319,Twitter Web Client,"#MakeAmericaSafeAgain #ImWithYou
https://t.co/N9XNoGNcqc",,False,Wed Aug 17 16:46:57 +0000 2016,5215,765953073072058368
47873,Twitter for iPhone,"Lowering drug prices for many Americans - including our great seniors! At my direction, @HHSGov @SecAzar just relea… https://t.co/SKhMUfvtmI",,False,Wed Jul 31 15:10:02 +0000 2019,12329,1156582800084099072
10637,Twitter for iPhone,Leaving the great people of North Carolina. Amazing event. Heading to Tampa now! #VoteTrump,,False,Mon Mar 14 16:56:06 +0000 2016,2872,709422865360297984
54,Twitter for Android,"""@archangeljf12:  ;,@realDonaldTrump for President of the United States! @SenTedCruz Vice President ;A #WinningTicket2016 #TrumpCruz2016""",,False,Thu Jan 01 07:04:33 +0000 2015,28,550548111161294849
132348,Twitter for iPhone,"I have just ordered Homeland Security to step up our already Extreme Vetting Program. Being politically correct is fine, but not for this!",,False,Wed Nov 01 01:26:22 +0000 2017,31379,925534445393928199
137016,Twitter for iPhone,"....She is a very special person with extraordinary talents, who has done an incredible job! I hope she decides to… https://t.co/A2HKT8oVGg",realDonaldTrump,False,Thu Jun 13 20:10:26 +0000 2019,21379,1139263782142787585
3011,Twitter Web Client,I’m self funding my campaign but lobbyists &amp; special interests for Jeb &amp; others are starting to do big ads—desperate! Don’t believe them.,,False,Tue Sep 08 19:41:18 +0000 2015,1640,641335522447753216
1681,Twitter for Android,"""@Rketeltas: @realDonaldTrump Bush appears to be low on cash may need to do drop out or perhaps get a loan from Hillary.",,False,Sun Oct 25 20:46:50 +0000 2015,768,658384241873563652
75969,Twitter for iPhone,"Were @FoxNews weekend anchors, @ArthelNeville and @LelandVittert, trained by CNN prior to their ratings collapse? I… https://t.co/CQssnACCYc",,False,Sun Mar 17 18:18:45 +0000 2019,19501,1107345541724291072
6287,Twitter for Android,Ted Cruz is lying again. Polls are showing that I do beat Hillary Clinton head to head. Check out https://t.co/45g7qpxq7T Poll snd Q Poll.,,False,Thu Feb 25 02:20:19 +0000 2016,2300,702679486496706564
15,Twitter for Android,"""@CrueBabe: @realDonaldTrump I loved it. #CelebApprentice""",,False,Mon Jan 05 04:10:22 +0000 2015,5,551953828439130112
114544,Twitter for iPhone,"I would rather take a political risk in pursuit of peace, than to risk peace in pursuit of politics. #HELSINKI2018 https://t.co/XdlrJWLPIh",,False,Mon Jul 16 20:29:54 +0000 2018,31019,1018955906690584576
40,Twitter for Android,"""@_WillChristoph: Can @realDonaldTrump Just Fire Kate Gosselin Just Because? #CelebApprentice""",,False,Tue Jan 06 02:53:47 +0000 2015,18,552296945138802688
2790,Twitter for Android,"""@Jameslauer6: @David360NC @azblonde2015 NOW'S THE TIME 4 CHRISTIANS TO GET OUT THE VOTE BIG TIME TO SAVE CHRISTIANITY ONCE &amp; 4 ALL. TRUMP""",,False,Sat Nov 28 23:06:19 +0000 2015,1262,670740530989563904
7558,Twitter for Android,Can anyone imagine Chafee as president? No way.,,False,Wed Oct 14 01:08:59 +0000 2015,2942,654101562948763648
37178,Twitter for iPhone,Just spoke to @LouDobbs. Will be doing a very interesting show tonight at 7:00 P.M. Eastern on @FoxBusiness!,,False,Mon Apr 22 20:46:12 +0000 2019,8784,1120428611364970496
64592,Twitter for iPhone,Thank you @USNavy! #USA https://t.co/oD7L8vPgjq,,False,Mon Apr 10 01:35:45 +0000 2017,12567,851247294854856706
44638,Twitter for iPhone,"So impt Rep Senators, under leadership of @SenateMajLdr McConnell get healthcare plan approved. After 7yrs of O'Care disaster, must happen!",,False,Fri Jul 14 08:05:36 +0000 2017,8396,885772254017187840
42433,Twitter for iPhone,"....Don't the Europeans have a lot of responsibility?” @KatiePavlich Thank you Katie, I offered ISIS prisoners to t… https://t.co/Tqq2rU4BiB",realDonaldTrump,False,Mon Oct 14 19:06:17 +0000 2019,10305,1183821343420289030
61595,Twitter for iPad,I am very pleased to welcome the opioid memorial to the President's Park in April. I encourage all to visit and rem… https://t.co/Q8lkH5IdnS,,False,Tue Mar 27 18:35:06 +0000 2018,13362,978701966456082433
35990,Twitter for Android,"Paul Ryan said that I inherited something very special, the Republican Party. Wrong, I didn't inherit it, I won it with millions of voters!",,False,Fri May 06 12:08:37 +0000 2016,11984,728557074163060736
5100,Twitter for iPhone,#MakeAmericaGreatAgain #Trump2016 http://t.co/O5v9oX3pyd,,False,Sat Sep 19 19:31:24 +0000 2015,3288,645319298513305601
144864,Twitter for Android,"the American people. I have no doubt that we will, together, MAKE AMERICA GREAT AGAIN!",,False,Thu Jan 19 13:02:18 +0000 2017,33847,822066653953458177
15,Twitter for Android,"""@AnnetteNavaret: @realDonaldTrump @foxandfriends RUN DAMN IT!""",,False,Mon Feb 23 12:36:38 +0000 2015,11,569838241815404544
150053,Twitter for iPhone,"The crowd in front of the U.S. Supreme Court is tiny, looks like about 200 people (&amp; most are onlookers) - that wou… https://t.co/K0175DLRAK",,False,Sat Oct 06 21:57:09 +0000 2018,33196,1048693669870501889
102953,Twitter for iPhone,"Big Rally tomorrow night in Orlando, Florida, looks to be setting records. We are building large movie screens outs… https://t.co/y8Kj7Qdtnk",,False,Mon Jun 17 12:00:45 +0000 2019,24475,1140590099870171137
